resultId,raceId,driverId,constructorId,grid,points,laps,milliseconds,fastestLap,race_rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name
283,31,18,11,19,0.0,53,5280864,52,7,89827,232.166,1,2008,14,14,Italian Grand Prix
284,31,14,9,13,0.0,52,0,49,17,92459,225.557,11,2008,14,14,Italian Grand Prix
285,31,22,11,16,0.0,52,0,42,19,93918,222.053,11,2008,14,14,Italian Grand Prix
286,31,7,5,4,0.0,52,0,52,2,89258,233.646,11,2008,14,14,Italian Grand Prix
287,31,16,10,20,0.0,51,0,51,18,93458,223.146,12,2008,14,14,Italian Grand Prix
288,31,21,10,12,0.0,11,0,6,20,97304,214.326,3,2008,14,14,Italian Grand Prix
289,32,4,4,15,10.0,61,7036304,55,3,105768,172.464,1,2008,15,15,Singapore Grand Prix
290,32,3,3,8,8.0,61,7039261,39,5,106454,171.352,1,2008,15,15,Singapore Grand Prix
291,32,1,1,2,6.0,61,7042221,14,4,106072,171.969,1,2008,15,15,Singapore Grand Prix
292,32,10,7,7,5.0,61,7044459,50,8,107044,170.408,1,2008,15,15,Singapore Grand Prix
293,32,20,5,6,4.0,61,7046572,13,9,107271,170.047,1,2008,15,15,Singapore Grand Prix
294,32,2,2,9,3.0,61,7047405,14,11,107306,169.992,1,2008,15,15,Singapore Grand Prix
295,32,14,9,14,2.0,61,7052691,41,13,107562,169.587,1,2008,15,15,Singapore Grand Prix
296,32,6,3,10,1.0,61,7054793,13,10,107287,170.022,1,2008,15,15,Singapore Grand Prix
297,32,18,11,12,0.0,61,7056189,61,15,108128,168.7,1,2008,15,15,Singapore Grand Prix
298,32,5,1,5,0.0,61,7063206,14,12,107337,169.943,1,2008,15,15,Singapore Grand Prix
299,32,9,2,4,0.0,61,7064279,14,6,106899,170.639,1,2008,15,15,Singapore Grand Prix
300,32,7,5,17,0.0,61,7065736,29,14,107820,169.181,1,2008,15,15,Singapore Grand Prix
301,32,13,6,1,0.0,61,7071474,13,2,105757,172.482,1,2008,15,15,Singapore Grand Prix
302,32,21,10,20,0.0,61,7079875,28,16,109101,167.195,1,2008,15,15,Singapore Grand Prix
303,32,8,6,3,0.0,57,0,14,1,105598,172.74,3,2008,15,15,Singapore Grand Prix
304,32,15,7,11,0.0,50,0,32,7,106972,170.523,9,2008,15,15,Singapore Grand Prix
305,32,16,10,19,0.0,49,0,38,18,109270,166.936,3,2008,15,15,Singapore Grand Prix
306,32,17,9,13,0.0,29,0,13,17,109183,167.069,7,2008,15,15,Singapore Grand Prix
307,32,22,11,18,0.0,14,0,13,19,110320,165.348,26,2008,15,15,Singapore Grand Prix
308,32,12,4,16,0.0,13,0,13,20,110449,165.154,3,2008,15,15,Singapore Grand Prix
309,33,4,4,4,10.0,67,5421892,41,3,79101,207.668,1,2008,16,16,Japanese Grand Prix
310,33,9,2,6,8.0,67,5427175,16,7,79292,207.168,1,2008,16,16,Japanese Grand Prix
311,33,8,6,2,6.0,67,5428292,66,2,78995,207.947,1,2008,16,16,Japanese Grand Prix
312,33,12,4,12,5.0,67,5442462,54,4,79199,207.411,1,2008,16,16,Japanese Grand Prix
313,33,15,7,7,4.0,67,5445659,18,9,79524,206.564,1,2008,16,16,Japanese Grand Prix
314,33,20,5,9,3.0,67,5461099,21,12,79617,206.322,1,2008,16,16,Japanese Grand Prix
315,33,13,6,5,2.0,67,5468050,55,1,78426,209.456,1,2008,16,16,Japanese Grand Prix
316,33,17,9,13,1.0,67,5472703,30,13,79820,205.798,1,2008,16,16,Japanese Grand Prix
317,33,2,2,16,0.0,67,5476012,67,8,79461,206.727,1,2008,16,16,Japanese Grand Prix
318,33,7,5,10,0.0,67,5480977,49,6,79262,207.246,1,2008,16,16,Japanese Grand Prix
319,33,3,3,15,0.0,67,5483988,66,10,79531,206.545,1,2008,16,16,Japanese Grand Prix
320,33,1,1,1,0.0,67,5500792,65,11,79560,206.47,1,2008,16,16,Japanese Grand Prix
321,33,22,11,17,0.0,66,0,66,16,80575,203.869,11,2008,16,16,Japanese Grand Prix
322,33,18,11,18,0.0,66,0,66,17,80849,203.178,11,2008,16,16,Japanese Grand Prix
323,33,6,3,14,0.0,66,0,32,15,80364,204.404,11,2008,16,16,Japanese Grand Prix
324,33,21,10,20,0.0,21,0,20,19,81577,201.365,6,2008,16,16,Japanese Grand Prix
325,33,5,1,3,0.0,16,0,12,5,79258,207.257,5,2008,16,16,Japanese Grand Prix
326,33,16,10,19,0.0,8,0,6,18,81189,202.327,27,2008,16,16,Japanese Grand Prix
327,33,10,7,8,0.0,6,0,4,14,80254,204.685,28,2008,16,16,Japanese Grand Prix
328,33,14,9,11,0.0,0,0,0,0,5400000,0.0,4,2008,16,16,Japanese Grand Prix
329,34,1,1,1,10.0,56,5517403,13,1,96325,203.722,1,2008,17,17,Chinese Grand Prix
330,34,13,6,3,8.0,56,5532328,36,4,96591,203.161,1,2008,17,17,Chinese Grand Prix
331,34,8,6,2,6.0,56,5533848,14,2,96483,203.389,1,2008,17,17,Chinese Grand Prix
332,34,4,4,4,5.0,56,5535773,56,5,96658,203.018,1,2008,17,17,Chinese Grand Prix
333,34,2,2,9,4.0,56,5546326,56,3,96497,203.357,1,2008,17,17,Chinese Grand Prix
334,34,9,2,11,3.0,56,5550622,56,7,96854,202.61,1,2008,17,17,Chinese Grand Prix
335,34,10,7,12,2.0,56,5559125,56,6,96727,202.876,1,2008,17,17,Chinese Grand Prix
336,34,12,4,10,1.0,56,5574048,56,8,96996,202.313,1,2008,17,17,Chinese Grand Prix
337,34,20,5,6,0.0,56,5581742,55,9,97212,201.863,1,2008,17,17,Chinese Grand Prix
338,34,14,9,15,0.0,56,5592245,27,14,97753,200.746,1,2008,17,17,Chinese Grand Prix
339,34,22,11,13,0.0,56,5602464,56,16,97845,200.558,1,2008,17,17,Chinese Grand Prix
340,34,6,3,17,0.0,56,5608250,54,17,98019,200.202,1,2008,17,17,Chinese Grand Prix
341,34,7,5,8,0.0,56,5608860,36,12,97452,201.366,1,2008,17,17,Chinese Grand Prix
342,34,17,9,16,0.0,56,5609825,10,13,97680,200.896,1,2008,17,17,Chinese Grand Prix
343,34,3,3,14,0.0,55,0,38,10,97246,201.793,11,2008,17,17,Chinese Grand Prix
344,34,18,11,18,0.0,55,0,54,15,97773,200.705,11,2008,17,17,Chinese Grand Prix
345,34,21,10,20,0.0,55,0,54,18,98372,199.483,11,2008,17,17,Chinese Grand Prix
346,34,5,1,5,0.0,49,0,32,11,97301,201.677,9,2008,17,17,Chinese Grand Prix
347,34,16,10,19,0.0,13,0,13,19,99683,196.86,5,2008,17,17,Chinese Grand Prix
348,34,15,7,7,0.0,2,0,2,20,159612,122.945,4,2008,17,17,Chinese Grand Prix
349,35,13,6,1,10.0,71,5651435,36,1,73736,210.377,1,2008,18,18,Brazilian Grand Prix
350,35,4,4,6,8.0,71,5664733,39,8,74229,208.98,1,2008,18,18,Brazilian Grand Prix
351,35,8,6,3,6.0,71,5667670,59,3,74117,209.296,1,2008,18,18,Brazilian Grand Prix
352,35,20,5,7,5.0,71,5689446,25,7,74214,209.022,1,2008,18,18,Brazilian Grand Prix
353,35,1,1,4,4.0,71,5690342,31,4,74159,209.177,1,2008,18,18,Brazilian Grand Prix
354,35,10,7,10,3.0,71,5695803,32,2,74057,209.465,1,2008,18,18,Brazilian Grand Prix
355,35,5,1,5,2.0,71,5706509,36,6,74207,209.042,1,2008,18,18,Brazilian Grand Prix
356,35,15,7,2,1.0,71,5719868,40,5,74167,209.155,1,2008,18,18,Brazilian Grand Prix
357,35,17,9,12,0.0,71,5731101,40,14,75033,206.741,1,2008,18,18,Brazilian Grand Prix
358,35,2,2,8,0.0,70,0,41,10,74652,207.796,11,2008,18,18,Brazilian Grand Prix
359,35,9,2,13,0.0,70,0,61,9,74375,208.57,11,2008,18,18,Brazilian Grand Prix
360,35,3,3,18,0.0,70,0,35,12,74934,207.014,11,2008,18,18,Brazilian Grand Prix
361,35,18,11,17,0.0,70,0,59,11,74759,207.498,11,2008,18,18,Brazilian Grand Prix
362,35,7,5,9,0.0,70,0,57,13,74951,206.967,11,2008,18,18,Brazilian Grand Prix
363,35,22,11,15,0.0,70,0,35,16,75414,205.696,11,2008,18,18,Brazilian Grand Prix
364,35,16,10,20,0.0,69,0,60,17,75773,204.721,12,2008,18,18,Brazilian Grand Prix
365,35,6,3,16,0.0,69,0,50,18,75865,204.473,12,2008,18,18,Brazilian Grand Prix
366,35,21,10,19,0.0,69,0,36,15,75212,206.249,12,2008,18,18,Brazilian Grand Prix
367,35,12,4,11,0.0,0,0,0,0,5400000,0.0,3,2008,18,18,Brazilian Grand Prix
368,35,14,9,14,0.0,0,0,0,0,5400000,0.0,4,2008,18,18,Brazilian Grand Prix
7554,1,18,23,1,10.0,58,5655784,17,3,88020,216.891,1,2009,1,1,Australian Grand Prix
7555,1,22,23,2,8.0,58,5656591,43,14,89066,214.344,1,2009,1,1,Australian Grand Prix
7556,1,15,7,20,6.0,58,5657388,50,10,88916,214.706,1,2009,1,1,Australian Grand Prix
7557,1,10,7,19,5.0,58,5660219,53,6,88416,215.92,1,2009,1,1,Australian Grand Prix
7558,1,4,4,10,4.0,58,5660663,53,9,88712,215.199,1,2009,1,1,Australian Grand Prix
7559,1,3,3,5,3.0,58,5661506,48,1,87706,217.668,1,2009,1,1,Australian Grand Prix
7560,1,67,5,13,2.0,58,5661788,34,16,89230,213.95,1,2009,1,1,Australian Grand Prix
7561,1,7,5,17,1.0,58,5662082,50,17,89823,212.537,1,2009,1,1,Australian Grand Prix
7562,1,16,10,16,0.0,58,5662119,43,11,88943,214.64,1,2009,1,1,Australian Grand Prix
7563,1,2,2,9,0.0,58,5662869,48,5,88283,216.245,1,2009,1,1,Australian Grand Prix
7564,1,21,10,15,0.0,58,5663158,51,12,89005,214.491,1,2009,1,1,Australian Grand Prix
7565,1,17,9,8,0.0,57,0,38,8,88508,215.695,11,2009,1,1,Australian Grand Prix
7566,1,20,9,3,0.0,56,0,8,4,88140,216.596,4,2009,1,1,Australian Grand Prix
7567,1,9,2,4,0.0,55,0,36,2,87988,216.97,4,2009,1,1,Australian Grand Prix
7568,1,8,6,7,0.0,55,0,35,7,88488,215.744,24,2009,1,1,Australian Grand Prix
7569,1,13,6,6,0.0,45,0,30,15,89140,214.164,22,2009,1,1,Australian Grand Prix
7570,1,12,4,14,0.0,24,0,17,19,90502,210.943,20,2009,1,1,Australian Grand Prix
7571,1,6,3,11,0.0,17,0,6,18,89923,212.301,3,2009,1,1,Australian Grand Prix
7572,1,5,1,12,0.0,0,0,0,0,5400000,0.0,4,2009,1,1,Australian Grand Prix
7573,1,1,1,18,0.0,58,0,39,13,89020,214.455,2,2009,1,1,Australian Grand Prix
7574,2,18,23,1,5.0,31,4252092,18,1,96640,206.483,1,2009,2,2,Malaysian Grand Prix
7575,2,2,2,10,4.0,31,4274814,17,10,99084,201.392,1,2009,2,2,Malaysian Grand Prix
7576,2,10,7,3,3.0,31,4275605,18,16,99406,200.74,1,2009,2,2,Malaysian Grand Prix
7577,2,15,7,2,2.5,31,4298265,12,3,97591,204.473,1,2009,2,2,Malaysian Grand Prix
7578,2,22,23,8,2.0,31,4299452,17,2,97484,204.698,1,2009,2,2,Malaysian Grand Prix
7579,2,17,9,5,1.5,31,4304425,14,5,97672,204.304,1,2009,2,2,Malaysian Grand Prix
7580,2,1,1,12,1.0,31,4312825,17,11,99140,201.276,1,2009,2,2,Malaysian Grand Prix
7581,2,3,3,4,0.5,31,4323668,13,4,97598,204.459,1,2009,2,2,Malaysian Grand Prix
7582,2,13,6,16,0.0,31,4329024,17,13,99250,201.055,1,2009,2,2,Malaysian Grand Prix
7583,2,7,5,15,0.0,31,4354256,17,12,99241,201.072,1,2009,2,2,Malaysian Grand Prix
7584,2,4,4,9,0.0,31,0,17,9,99006,201.551,11,2009,2,2,Malaysian Grand Prix
7585,2,6,3,11,0.0,31,0,17,15,99387,200.778,11,2009,2,2,Malaysian Grand Prix
7586,2,12,4,17,0.0,31,0,18,14,99268,201.019,11,2009,2,2,Malaysian Grand Prix
7587,2,8,6,7,0.0,31,0,17,7,98453,202.683,11,2009,2,2,Malaysian Grand Prix
7588,2,20,9,13,0.0,30,0,10,6,98426,202.737,20,2009,2,2,Malaysian Grand Prix
7589,2,67,5,20,0.0,30,0,16,8,98938,201.689,20,2009,2,2,Malaysian Grand Prix
7590,2,16,10,19,0.0,30,0,17,18,99464,200.623,11,2009,2,2,Malaysian Grand Prix
7591,2,21,10,18,0.0,29,0,16,17,99407,200.738,20,2009,2,2,Malaysian Grand Prix
7592,2,9,2,6,0.0,1,0,0,0,5400000,0.0,5,2009,2,2,Malaysian Grand Prix
7593,2,5,1,14,0.0,0,0,0,0,5400000,0.0,20,2009,2,2,Malaysian Grand Prix
7594,3,20,9,1,10.0,56,7063485,42,2,112627,174.235,1,2009,3,17,Chinese Grand Prix
7595,3,17,9,3,8.0,56,7074455,42,4,112979,173.69,1,2009,3,17,Chinese Grand Prix
7596,3,18,23,5,6.0,56,7108460,44,6,113545,172.825,1,2009,3,17,Chinese Grand Prix
7597,3,22,23,4,5.0,56,7127189,42,1,112592,174.289,1,2009,3,17,Chinese Grand Prix
7598,3,5,1,12,4.0,56,7128587,41,10,114515,171.361,1,2009,3,17,Chinese Grand Prix
7599,3,1,1,9,3.0,56,7135351,39,12,114664,171.138,1,2009,3,17,Chinese Grand Prix
7600,3,10,7,19,2.0,56,7137961,42,3,112703,174.117,1,2009,3,17,Chinese Grand Prix
7601,3,67,5,10,1.0,56,7139924,42,11,114590,171.25,1,2009,3,17,Chinese Grand Prix
7602,3,4,4,2,0.0,56,7147794,38,9,114481,171.413,1,2009,3,17,Chinese Grand Prix
7603,3,8,6,8,0.0,56,7155235,38,15,115396,170.054,1,2009,3,17,Chinese Grand Prix
7604,3,7,5,15,0.0,56,7157641,43,5,113473,172.934,1,2009,3,17,Chinese Grand Prix
7605,3,2,2,11,0.0,56,7159319,40,7,114158,171.898,1,2009,3,17,Chinese Grand Prix
7606,3,9,2,17,0.0,56,7170338,44,14,115350,170.122,1,2009,3,17,Chinese Grand Prix
7607,3,21,10,20,0.0,55,0,37,18,116239,168.821,11,2009,3,17,Chinese Grand Prix
7608,3,3,3,7,0.0,55,0,55,8,114243,171.77,11,2009,3,17,Chinese Grand Prix
7609,3,12,4,16,0.0,54,0,42,16,115535,169.849,12,2009,3,17,Chinese Grand Prix
7610,3,16,10,18,0.0,50,0,41,13,114777,170.971,20,2009,3,17,Chinese Grand Prix
7611,3,6,3,14,0.0,43,0,38,17,116167,168.925,31,2009,3,17,Chinese Grand Prix
7612,3,13,6,13,0.0,20,0,16,19,116484,168.466,40,2009,3,17,Chinese Grand Prix
7613,3,15,7,6,0.0,18,0,14,20,120330,163.081,4,2009,3,17,Chinese Grand Prix
7614,4,18,23,4,10.0,57,5508182,11,3,94588,205.979,1,2009,4,3,Bahrain Grand Prix
7615,4,20,9,3,8.0,57,5515369,16,4,94756,205.614,1,2009,4,3,Bahrain Grand Prix
7616,4,15,7,1,6.0,57,5517352,10,1,94556,206.049,1,2009,4,3,Bahrain Grand Prix
7617,4,1,1,5,5.0,57,5530278,13,6,94914,205.269,1,2009,4,3,Bahrain Grand Prix
7618,4,22,23,6,4.0,57,5545961,25,5,94901,205.3,1,2009,4,3,Bahrain Grand Prix
7619,4,8,6,10,3.0,57,5550239,42,11,95497,204.016,1,2009,4,3,Bahrain Grand Prix
7620,4,10,7,2,2.0,57,5551062,6,2,94574,206.01,1,2009,4,3,Bahrain Grand Prix
7621,4,4,4,7,1.0,57,5560957,29,14,95722,203.539,1,2009,4,3,Bahrain Grand Prix
7622,4,3,3,9,0.0,57,5566380,37,15,95816,203.339,1,2009,4,3,Bahrain Grand Prix
7623,4,12,4,15,0.0,57,5573331,37,10,95441,204.138,1,2009,4,3,Bahrain Grand Prix
7624,4,17,9,18,0.0,57,5575823,50,8,95164,204.73,1,2009,4,3,Bahrain Grand Prix
7625,4,5,1,11,0.0,57,5586006,54,12,95520,203.969,1,2009,4,3,Bahrain Grand Prix
7626,4,7,5,20,0.0,57,5586987,30,9,95410,204.205,1,2009,4,3,Bahrain Grand Prix
7627,4,13,6,8,0.0,56,0,41,7,95065,204.946,11,2009,4,3,Bahrain Grand Prix
7628,4,21,10,17,0.0,56,0,9,19,96376,202.158,11,2009,4,3,Bahrain Grand Prix
7629,4,16,10,19,0.0,56,0,28,18,96219,202.488,11,2009,4,3,Bahrain Grand Prix
7630,4,67,5,16,0.0,56,0,38,20,96473,201.954,11,2009,4,3,Bahrain Grand Prix
7631,4,9,2,13,0.0,56,0,50,13,95706,203.573,11,2009,4,3,Bahrain Grand Prix
7632,4,2,2,14,0.0,56,0,52,16,95924,203.11,11,2009,4,3,Bahrain Grand Prix
7633,4,6,3,12,0.0,48,0,39,17,96152,202.627,51,2009,4,3,Bahrain Grand Prix
7634,5,18,23,1,10.0,66,5839202,17,2,82899,202.149,1,2009,5,4,Spanish Grand Prix
7635,5,22,23,3,8.0,66,5852258,28,1,82762,202.484,1,2009,5,4,Spanish Grand Prix
7636,5,17,9,5,6.0,66,5853126,18,5,83112,201.631,1,2009,5,4,Spanish Grand Prix
7637,5,20,9,2,5.0,66,5858143,41,4,83090,201.684,1,2009,5,4,Spanish Grand Prix
7638,5,4,4,8,4.0,66,5882368,14,6,83420,200.887,1,2009,5,4,Spanish Grand Prix
7639,5,13,6,4,3.0,66,5890029,14,3,83089,201.687,1,2009,5,4,Spanish Grand Prix
7640,5,2,2,13,2.0,66,5891514,29,10,83878,199.79,1,2009,5,4,Spanish Grand Prix
7641,5,3,3,9,1.0,66,5904413,24,7,83621,200.404,1,2009,5,4,Spanish Grand Prix
7642,5,1,1,14,0.0,65,0,29,9,83839,199.883,11,2009,5,4,Spanish Grand Prix
7643,5,10,7,6,0.0,65,0,44,12,84134,199.182,11,2009,5,4,Spanish Grand Prix
7644,5,9,2,10,0.0,65,0,26,11,84078,199.314,11,2009,5,4,Spanish Grand Prix
7645,5,12,4,12,0.0,65,0,41,14,84286,198.823,11,2009,5,4,Spanish Grand Prix
7646,5,6,3,11,0.0,65,0,38,13,84155,199.132,11,2009,5,4,Spanish Grand Prix
7647,5,21,10,20,0.0,65,0,63,8,83795,199.985,11,2009,5,4,Spanish Grand Prix
7648,5,8,6,16,0.0,17,0,16,15,84490,198.342,9,2009,5,4,Spanish Grand Prix
7649,5,5,1,18,0.0,7,0,6,16,88719,188.888,6,2009,5,4,Spanish Grand Prix
7650,5,15,7,7,0.0,0,0,0,0,5400000,0.0,4,2009,5,4,Spanish Grand Prix
7651,5,67,5,15,0.0,0,0,0,0,5400000,0.0,4,2009,5,4,Spanish Grand Prix
7652,5,7,5,17,0.0,0,0,0,0,5400000,0.0,4,2009,5,4,Spanish Grand Prix
7653,5,16,10,19,0.0,0,0,0,0,5400000,0.0,4,2009,5,4,Spanish Grand Prix
7654,6,18,23,1,10.0,78,6044282,49,2,75190,159.914,1,2009,6,6,Monaco Grand Prix
7655,6,22,23,3,8.0,78,6051948,46,7,75685,158.868,1,2009,6,6,Monaco Grand Prix
7656,6,8,6,2,6.0,78,6057724,47,5,75382,159.507,1,2009,6,6,Monaco Grand Prix
7657,6,13,6,5,5.0,78,6059392,50,1,75154,159.991,1,2009,6,6,Monaco Grand Prix
7658,6,17,9,8,4.0,78,6060012,45,3,75321,159.636,1,2009,6,6,Monaco Grand Prix
7659,6,3,3,6,3.0,78,6077868,48,9,75772,158.686,1,2009,6,6,Monaco Grand Prix
7660,6,4,4,9,2.0,78,6082121,64,4,75371,159.53,1,2009,6,6,Monaco Grand Prix
7661,6,7,5,14,1.0,78,6107424,47,13,76178,157.84,1,2009,6,6,Monaco Grand Prix
7662,6,21,10,13,0.0,78,6109322,74,16,76419,157.343,1,2009,6,6,Monaco Grand Prix
7663,6,10,7,20,0.0,77,0,72,12,76066,158.073,11,2009,6,6,Monaco Grand Prix
7664,6,2,2,16,0.0,77,0,49,15,76268,157.654,11,2009,6,6,Monaco Grand Prix
7665,6,1,1,19,0.0,77,0,65,8,75706,158.824,11,2009,6,6,Monaco Grand Prix
7666,6,15,7,18,0.0,77,0,57,11,76011,158.187,11,2009,6,6,Monaco Grand Prix
7667,6,16,10,15,0.0,77,0,66,14,76245,157.702,11,2009,6,6,Monaco Grand Prix
7668,6,6,3,10,0.0,76,0,73,10,75792,158.644,3,2009,6,6,Monaco Grand Prix
7669,6,5,1,7,0.0,51,0,48,6,75672,158.896,3,2009,6,6,Monaco Grand Prix
7670,6,9,2,17,0.0,28,0,25,17,77558,155.032,23,2009,6,6,Monaco Grand Prix
7671,6,20,9,4,0.0,15,0,15,18,77634,154.88,3,2009,6,6,Monaco Grand Prix
7672,6,12,4,12,0.0,10,0,7,19,78514,153.144,4,2009,6,6,Monaco Grand Prix
7673,6,67,5,11,0.0,10,0,7,20,78582,153.012,4,2009,6,6,Monaco Grand Prix
7674,7,18,23,2,10.0,58,5184848,40,1,87579,219.422,1,2009,7,5,Turkish Grand Prix
7675,7,17,9,4,8.0,58,5191562,42,3,87809,218.847,1,2009,7,5,Turkish Grand Prix
7676,7,20,9,1,6.0,58,5192309,51,2,87622,219.314,1,2009,7,5,Turkish Grand Prix
7677,7,15,7,5,5.0,58,5212691,40,4,87868,218.7,1,2009,7,5,Turkish Grand Prix
7678,7,3,3,9,4.0,58,5216387,36,11,88222,217.823,1,2009,7,5,Turkish Grand Prix
7679,7,13,6,7,3.0,58,5224844,41,9,88176,217.936,1,2009,7,5,Turkish Grand Prix
7680,7,9,2,10,2.0,58,5231095,58,7,88008,218.352,1,2009,7,5,Turkish Grand Prix
7681,7,10,7,13,1.0,58,5231807,56,5,87883,218.663,1,2009,7,5,Turkish Grand Prix
7682,7,8,6,6,0.0,58,5235094,58,8,88061,218.221,1,2009,7,5,Turkish Grand Prix
7683,7,4,4,8,0.0,58,5247268,57,13,88389,217.411,1,2009,7,5,Turkish Grand Prix
7684,7,2,2,11,0.0,58,5249175,43,10,88214,217.842,1,2009,7,5,Turkish Grand Prix
7685,7,6,3,12,0.0,58,5251224,58,6,87988,218.402,1,2009,7,5,Turkish Grand Prix
7686,7,1,1,16,0.0,58,5265302,53,15,88562,216.986,1,2009,7,5,Turkish Grand Prix
7687,7,5,1,14,0.0,57,0,41,18,89174,215.497,11,2009,7,5,Turkish Grand Prix
7688,7,67,5,18,0.0,57,0,57,16,88624,216.835,11,2009,7,5,Turkish Grand Prix
7689,7,12,4,17,0.0,57,0,45,12,88340,217.532,11,2009,7,5,Turkish Grand Prix
7690,7,16,10,15,0.0,57,0,55,19,89192,215.454,11,2009,7,5,Turkish Grand Prix
7691,7,7,5,20,0.0,57,0,53,17,89021,215.865,11,2009,7,5,Turkish Grand Prix
7692,7,22,23,3,0.0,47,0,37,14,88526,217.075,6,2009,7,5,Turkish Grand Prix
7693,7,21,10,19,0.0,4,0,3,20,94070,204.281,23,2009,7,5,Turkish Grand Prix
7694,8,20,9,1,10.0,60,4969328,16,1,80735,229.238,1,2009,8,9,British Grand Prix
7695,8,17,9,3,8.0,60,4984516,57,2,80914,228.728,1,2009,8,9,British Grand Prix
7696,8,22,23,2,6.0,60,5010503,18,5,81429,227.285,1,2009,8,9,British Grand Prix
7697,8,13,6,11,5.0,60,5014371,22,6,81509,227.062,1,2009,8,9,British Grand Prix
7698,8,3,3,7,4.0,60,5015243,17,3,81054,228.336,1,2009,8,9,British Grand Prix
7699,8,18,23,6,3.0,60,5015613,54,4,81189,227.956,1,2009,8,9,British Grand Prix
7700,8,15,7,4,2.0,60,5037635,17,9,81806,226.237,1,2009,8,9,British Grand Prix
7701,8,8,6,9,1.0,60,5038950,14,7,81656,226.653,1,2009,8,9,British Grand Prix
7702,8,10,7,8,0.0,60,5039151,51,8,81670,226.611,1,2009,8,9,British Grand Prix
7703,8,21,10,16,0.0,60,5040850,20,10,81810,226.226,1,2009,8,9,British Grand Prix
7704,8,6,3,5,0.0,60,5043351,14,11,81845,226.129,1,2009,8,9,British Grand Prix
7705,8,12,4,14,0.0,59,0,25,17,82505,224.32,11,2009,8,9,British Grand Prix
7706,8,9,2,12,0.0,59,0,41,14,82182,225.202,11,2009,8,9,British Grand Prix
7707,8,4,4,10,0.0,59,0,36,12,81852,226.11,11,2009,8,9,British Grand Prix
7708,8,2,2,15,0.0,59,0,59,13,81956,225.823,11,2009,8,9,British Grand Prix
7709,8,1,1,18,0.0,59,0,24,18,82576,224.128,11,2009,8,9,British Grand Prix
7710,8,16,10,20,0.0,59,0,50,20,83475,221.714,11,2009,8,9,British Grand Prix
7711,8,67,5,19,0.0,59,0,24,19,82711,223.762,11,2009,8,9,British Grand Prix
7712,8,7,5,17,0.0,37,0,26,16,82466,224.427,4,2009,8,9,British Grand Prix
7713,8,5,1,13,0.0,36,0,32,15,82418,224.557,4,2009,8,9,British Grand Prix
7714,9,17,9,1,10.0,60,5803310,37,3,94003,197.151,1,2009,9,20,German Grand Prix
7715,9,20,9,4,8.0,60,5812562,42,4,94089,196.97,1,2009,9,20,German Grand Prix
7716,9,13,6,8,6.0,60,5819216,53,8,94458,196.201,1,2009,9,20,German Grand Prix
7717,9,3,3,15,5.0,60,5824409,50,7,94402,196.315,1,2009,9,20,German Grand Prix
7718,9,18,23,3,4.0,60,5826919,53,6,94252,196.63,1,2009,9,20,German Grand Prix
7719,9,22,23,2,3.0,60,5827778,54,11,94676,195.749,1,2009,9,20,German Grand Prix
7720,9,4,4,12,2.0,60,5828198,49,1,93365,198.498,1,2009,9,20,German Grand Prix
7721,9,5,1,6,1.0,60,5862002,59,17,95524,194.011,1,2009,9,20,German Grand Prix
7722,9,10,7,20,0.0,60,5864767,40,16,95369,194.327,1,2009,9,20,German Grand Prix
7723,9,2,2,11,0.0,60,5865235,42,10,94559,195.991,1,2009,9,20,German Grand Prix
7724,9,21,10,18,0.0,60,5865637,54,13,95301,194.465,1,2009,9,20,German Grand Prix
7725,9,6,3,13,0.0,60,5866186,49,5,94238,196.659,1,2009,9,20,German Grand Prix
7726,9,12,4,10,0.0,60,5871638,46,12,94876,195.337,1,2009,9,20,German Grand Prix
7727,9,9,2,16,0.0,60,5872865,47,9,94537,196.037,1,2009,9,20,German Grand Prix
7728,9,16,10,7,0.0,60,5875251,43,14,95366,194.333,1,2009,9,20,German Grand Prix
7729,9,67,5,17,0.0,60,5893535,24,19,96279,192.49,1,2009,9,20,German Grand Prix
7730,9,15,7,14,0.0,60,5894280,52,2,93654,197.885,1,2009,9,20,German Grand Prix
7731,9,1,1,5,0.0,59,0,46,15,95366,194.331,11,2009,9,20,German Grand Prix
7732,9,8,6,9,0.0,34,0,4,18,96080,192.889,5,2009,9,20,German Grand Prix
7733,9,7,5,19,0.0,18,0,10,20,97497,190.083,9,2009,9,20,German Grand Prix
7734,10,1,1,4,10.0,70,5903876,16,4,82479,191.219,1,2009,10,11,Hungarian Grand Prix
7735,10,8,6,7,8.0,70,5915405,70,2,82434,191.323,1,2009,10,11,Hungarian Grand Prix
7736,10,17,9,3,6.0,70,5920762,65,1,81931,192.498,1,2009,10,11,Hungarian Grand Prix
7737,10,3,3,5,5.0,70,5930843,65,3,82468,191.245,1,2009,10,11,Hungarian Grand Prix
7738,10,5,1,6,4.0,70,5938268,63,8,82958,190.115,1,2009,10,11,Hungarian Grand Prix
7739,10,10,7,13,3.0,70,5939113,63,5,82506,191.157,1,2009,10,11,Hungarian Grand Prix
7740,10,18,23,8,2.0,70,5958964,57,6,82706,190.694,1,2009,10,11,Hungarian Grand Prix
7741,10,15,7,11,1.0,70,5972048,65,13,83261,189.423,1,2009,10,11,Hungarian Grand Prix
7742,10,6,3,9,0.0,70,5972650,55,11,83180,189.608,1,2009,10,11,Hungarian Grand Prix
