resultId,raceId,driverId,constructorId,grid,race_rank,statusId,year,round,circuitId,constructor_is_active,constructor_races_won,constructor_avg_point,constructor_times_in_top_10,driver_is_active,driver_avg_point,driver_avg_speed,race_end_bf_2019,race_end_in_2019,race_end_in_2020,race_end_in_2021,race_end_in_2022,race_end_in_2023,driver_most_won_circuit_id,driver_nber_of_races_won,driver_nber_of_times_in_top_10,age
22282,906,820,206,18,0,4,2014,7,7,0,0,0.018348623853211,6,0,0.0,193.59797058823528,4,0,0,0,0,0,0,0,3,23
22283,906,824,206,19,0,4,2014,7,7,0,0,0.018348623853211,6,0,0.0588235294117647,192.919125,3,0,0,0,0,0,0,0,2,25
22284,907,3,131,3,6,1,2014,8,70,1,94,12.952952029520295,468,0,9.18421052631579,199.97891616766472,132,0,0,0,0,0,1,19,136,29
22285,907,1,131,9,2,1,2014,8,70,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,29
22286,907,822,3,2,3,1,2014,8,70,1,4,1.7377450980392155,218,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,25
22287,907,13,3,1,4,1,2014,8,70,1,4,1.7377450980392155,218,0,5.278688524590164,199.77251123595505,126,0,0,0,0,0,1,7,123,33
22288,907,4,6,4,5,1,2014,8,70,1,54,9.058006535947712,508,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,33
22289,907,815,10,15,1,1,2014,8,70,0,5,2.589622641509434,183,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,24
22290,907,825,1,6,7,1,2014,8,70,1,28,4.759803921568627,350,1,1.175324675324675,203.97562416107385,28,6,3,0,9,4,15,2,62,22
22291,907,817,9,5,10,1,2014,8,70,1,92,11.009803921568627,520,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,25
22292,907,807,10,10,11,1,2014,8,70,0,5,2.589622641509434,183,1,2.688775510204082,201.656591160221,83,7,2,0,2,5,15,2,91,27
22293,907,8,6,8,9,1,2014,8,70,1,54,9.058006535947712,508,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,35
22294,907,18,1,11,8,1,2014,8,70,1,28,4.759803921568627,350,0,5.848837209302325,197.86771084337343,108,0,0,0,0,0,1,8,110,34
22295,907,813,208,13,12,11,2014,8,70,0,5,4.584415584415584,72,0,0.7916666666666666,195.08747126436785,32,0,0,0,0,0,0,0,34,29
22296,907,16,15,16,14,11,2014,8,70,0,3,1.0225988700564972,118,0,1.108108108108108,197.7054761904762,35,0,0,0,0,0,14,1,36,31
22297,907,154,208,22,15,11,2014,8,70,0,5,4.584415584415584,72,0,2.160220994475138,200.75933532934127,51,5,6,0,0,0,4,1,70,28
22298,907,824,206,18,19,12,2014,8,70,0,0,0.018348623853211,6,0,0.0588235294117647,192.919125,3,0,0,0,0,0,0,0,2,25
22299,907,155,207,19,22,12,2014,8,70,0,0,0.0,9,0,1.644736842105263,195.628,31,0,0,0,0,0,17,1,35,28
22300,907,820,206,21,21,12,2014,8,70,0,0,0.018348623853211,6,0,0.0,193.59797058823528,4,0,0,0,0,0,0,0,3,23
22301,907,828,207,20,20,12,2014,8,70,0,0,0.0,9,0,0.1855670103092783,197.00060416666668,12,0,0,0,0,0,0,0,17,24
22302,907,821,15,17,16,12,2014,8,70,0,3,1.0225988700564972,118,0,0.1016949152542373,196.3511186440678,13,0,0,0,0,0,4,1,17,23
22303,907,818,5,14,13,23,2014,8,70,0,1,1.053648068669528,192,0,0.8793103448275862,196.4842068965517,28,0,0,0,0,0,0,0,24,24
22304,907,20,9,12,17,10,2014,8,70,1,92,11.009803921568627,520,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,27
22305,907,826,5,7,18,22,2014,8,70,0,1,1.053648068669528,192,0,1.8035714285714288,202.24533027522932,20,8,8,0,0,0,4,1,52,20
22306,908,1,131,6,1,1,2014,9,9,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,29
22307,908,822,3,14,4,1,2014,9,9,1,4,1.7377450980392155,218,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,25
22308,908,817,9,8,7,1,2014,9,9,1,92,11.009803921568627,520,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,25
22309,908,18,1,3,5,1,2014,9,9,1,28,4.759803921568627,350,0,5.848837209302325,197.86771084337343,108,0,0,0,0,0,1,8,110,34
22310,908,20,9,2,2,1,2014,9,9,1,92,11.009803921568627,520,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,27
22311,908,4,6,16,8,1,2014,9,9,1,54,9.058006535947712,508,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,33
22312,908,825,1,5,10,1,2014,9,9,1,28,4.759803921568627,350,1,1.175324675324675,203.97562416107385,28,6,3,0,9,4,15,2,62,22
22313,908,807,10,4,9,1,2014,9,9,0,5,2.589622641509434,183,1,2.688775510204082,201.656591160221,83,7,2,0,2,5,15,2,91,27
22314,908,826,5,9,6,1,2014,9,9,0,1,1.053648068669528,192,0,1.8035714285714288,202.24533027522932,20,8,8,0,0,0,4,1,52,20
22315,908,818,5,10,13,11,2014,9,9,0,1,1.053648068669528,192,0,0.8793103448275862,196.4842068965517,28,0,0,0,0,0,0,0,24,24
22316,908,815,10,7,11,11,2014,9,9,0,5,2.589622641509434,183,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,24
22317,908,154,208,11,12,11,2014,9,9,0,5,4.584415584415584,72,0,2.160220994475138,200.75933532934127,51,5,6,0,0,0,4,1,70,28
22318,908,16,15,13,15,11,2014,9,9,0,3,1.0225988700564972,118,0,1.108108108108108,197.7054761904762,35,0,0,0,0,0,14,1,36,31
22319,908,824,206,12,14,11,2014,9,9,0,0,0.018348623853211,6,0,0.0588235294117647,192.919125,3,0,0,0,0,0,0,0,2,25
22320,908,155,207,22,18,12,2014,9,9,0,0,0.0,9,0,1.644736842105263,195.628,31,0,0,0,0,0,17,1,35,28
22321,908,820,206,17,17,12,2014,9,9,0,0,0.018348623853211,6,0,0.0,193.59797058823528,4,0,0,0,0,0,0,0,3,23
22322,908,813,208,20,16,13,2014,9,9,0,5,4.584415584415584,72,0,0.7916666666666666,195.08747126436785,32,0,0,0,0,0,0,0,34,29
22323,908,3,131,1,3,6,2014,9,9,1,94,12.952952029520295,468,0,9.18421052631579,199.97891616766472,132,0,0,0,0,0,1,19,136,29
22324,908,828,207,21,20,22,2014,9,9,0,0,0.0,9,0,0.1855670103092783,197.00060416666668,12,0,0,0,0,0,0,0,17,24
22325,908,821,15,19,19,4,2014,9,9,0,3,1.0225988700564972,118,0,0.1016949152542373,196.3511186440678,13,0,0,0,0,0,4,1,17,23
22326,908,13,3,15,0,4,2014,9,9,1,4,1.7377450980392155,218,0,5.278688524590164,199.77251123595505,126,0,0,0,0,0,1,7,123,33
22327,908,8,6,18,0,4,2014,9,9,1,54,9.058006535947712,508,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,35
22328,909,3,131,1,6,1,2014,10,10,1,94,12.952952029520295,468,0,9.18421052631579,199.97891616766472,132,0,0,0,0,0,1,19,136,29
22329,909,822,3,2,9,1,2014,10,10,1,4,1.7377450980392155,218,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,25
22330,909,1,131,20,1,1,2014,10,10,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,29
22331,909,20,9,6,10,1,2014,10,10,1,92,11.009803921568627,520,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,27
22332,909,4,6,7,3,1,2014,10,10,1,54,9.058006535947712,508,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,33
22333,909,817,9,5,5,1,2014,10,10,1,92,11.009803921568627,520,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,25
22334,909,807,10,9,13,1,2014,10,10,0,5,2.589622641509434,183,1,2.688775510204082,201.656591160221,83,7,2,0,2,5,15,2,91,27
22335,909,18,1,11,8,1,2014,10,10,1,28,4.759803921568627,350,0,5.848837209302325,197.86771084337343,108,0,0,0,0,0,1,8,110,34
22336,909,825,1,4,2,11,2014,10,10,1,28,4.759803921568627,350,1,1.175324675324675,203.97562416107385,28,6,3,0,9,4,15,2,62,22
22337,909,815,10,10,4,11,2014,10,10,0,5,2.589622641509434,183,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,24
22338,909,8,6,12,7,11,2014,10,10,1,54,9.058006535947712,508,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,35
22339,909,813,208,18,15,11,2014,10,10,0,5,4.584415584415584,72,0,0.7916666666666666,195.08747126436785,32,0,0,0,0,0,0,0,34,29
22340,909,818,5,13,11,11,2014,10,10,0,1,1.053648068669528,192,0,0.8793103448275862,196.4842068965517,28,0,0,0,0,0,0,0,24,24
22341,909,821,15,16,12,11,2014,10,10,0,3,1.0225988700564972,118,0,0.1016949152542373,196.3511186440678,13,0,0,0,0,0,4,1,17,23
22342,909,824,206,17,16,11,2014,10,10,0,0,0.018348623853211,6,0,0.0588235294117647,192.919125,3,0,0,0,0,0,0,0,2,25
22343,909,155,207,19,18,12,2014,10,10,0,0,0.0,9,0,1.644736842105263,195.628,31,0,0,0,0,0,17,1,35,28
22344,909,820,206,21,19,12,2014,10,10,0,0,0.018348623853211,6,0,0.0,193.59797058823528,4,0,0,0,0,0,0,0,3,23
22345,909,828,207,22,20,12,2014,10,10,0,0,0.0,9,0,0.1855670103092783,197.00060416666668,12,0,0,0,0,0,0,0,17,24
22346,909,16,15,15,17,23,2014,10,10,0,3,1.0225988700564972,118,0,1.108108108108108,197.7054761904762,35,0,0,0,0,0,14,1,36,31
22347,909,826,5,8,14,44,2014,10,10,0,1,1.053648068669528,192,0,1.8035714285714288,202.24533027522932,20,8,8,0,0,0,4,1,52,20
22348,909,154,208,14,21,47,2014,10,10,0,5,4.584415584415584,72,0,2.160220994475138,200.75933532934127,51,5,6,0,0,0,4,1,70,28
22349,909,13,3,3,0,4,2014,10,10,1,4,1.7377450980392155,218,0,5.278688524590164,199.77251123595505,126,0,0,0,0,0,1,7,123,33
22350,910,817,9,4,2,1,2014,11,11,1,92,11.009803921568627,520,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,25
22351,910,4,6,5,5,1,2014,11,11,1,54,9.058006535947712,508,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,33
22352,910,1,131,22,4,1,2014,11,11,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,29
22353,910,3,131,1,1,1,2014,11,11,1,94,12.952952029520295,468,0,9.18421052631579,199.97891616766472,132,0,0,0,0,0,1,19,136,29
22354,910,13,3,6,7,1,2014,11,11,1,4,1.7377450980392155,218,0,5.278688524590164,199.77251123595505,126,0,0,0,0,0,1,7,123,33
22355,910,8,6,16,6,1,2014,11,11,1,54,9.058006535947712,508,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,35
22356,910,20,9,2,9,1,2014,11,11,1,92,11.009803921568627,520,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,27
22357,910,822,3,3,3,1,2014,11,11,1,4,1.7377450980392155,218,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,25
22358,910,818,5,8,11,1,2014,11,11,0,1,1.053648068669528,192,0,0.8793103448275862,196.4842068965517,28,0,0,0,0,0,0,0,24,24
22359,910,18,1,7,13,1,2014,11,11,1,28,4.759803921568627,350,0,5.848837209302325,197.86771084337343,108,0,0,0,0,0,1,8,110,34
22360,910,16,15,11,8,1,2014,11,11,0,3,1.0225988700564972,118,0,1.108108108108108,197.7054761904762,35,0,0,0,0,0,14,1,36,31
22361,910,825,1,21,10,1,2014,11,11,1,28,4.759803921568627,350,1,1.175324675324675,203.97562416107385,28,6,3,0,9,4,15,2,62,22
22362,910,813,208,20,12,1,2014,11,11,0,5,4.584415584415584,72,0,0.7916666666666666,195.08747126436785,32,0,0,0,0,0,0,0,34,29
22363,910,826,5,10,14,11,2014,11,11,0,1,1.053648068669528,192,0,1.8035714285714288,202.24533027522932,20,8,8,0,0,0,4,1,52,20
22364,910,824,206,15,16,11,2014,11,11,0,0,0.018348623853211,6,0,0.0588235294117647,192.919125,3,0,0,0,0,0,0,0,2,25
22365,910,820,206,18,15,11,2014,11,11,0,0,0.018348623853211,6,0,0.0,193.59797058823528,4,0,0,0,0,0,0,0,3,23
22366,910,821,15,13,18,31,2014,11,11,0,3,1.0225988700564972,118,0,0.1016949152542373,196.3511186440678,13,0,0,0,0,0,4,1,17,23
22367,910,155,207,17,19,31,2014,11,11,0,0,0.0,9,0,1.644736842105263,195.628,31,0,0,0,0,0,17,1,35,28
22368,910,815,10,12,17,3,2014,11,11,0,5,2.589622641509434,183,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,24
22369,910,807,10,9,20,3,2014,11,11,0,5,2.589622641509434,183,1,2.688775510204082,201.656591160221,83,7,2,0,2,5,15,2,91,27
22370,910,154,208,14,21,3,2014,11,11,0,5,4.584415584415584,72,0,2.160220994475138,200.75933532934127,51,5,6,0,0,0,4,1,70,28
22371,910,828,207,19,22,3,2014,11,11,0,0,0.0,9,0,0.1855670103092783,197.00060416666668,12,0,0,0,0,0,0,0,17,24
22373,911,817,9,5,6,1,2014,12,13,1,92,11.009803921568627,520,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,25
22374,911,3,131,1,1,1,2014,12,13,1,94,12.952952029520295,468,0,9.18421052631579,199.97891616766472,132,0,0,0,0,0,1,19,136,29
22375,911,822,3,6,4,1,2014,12,13,1,4,1.7377450980392155,218,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,25
22376,911,8,6,8,13,1,2014,12,13,1,54,9.058006535947712,508,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,35
22377,911,20,9,3,5,1,2014,12,13,1,92,11.009803921568627,520,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,27
22378,911,18,1,10,8,1,2014,12,13,1,28,4.759803921568627,350,0,5.848837209302325,197.86771084337343,108,0,0,0,0,0,1,8,110,34
22379,911,4,6,4,11,1,2014,12,13,1,54,9.058006535947712,508,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,33
22380,911,815,10,13,16,1,2014,12,13,0,5,2.589622641509434,183,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,24
22381,911,826,5,11,14,1,2014,12,13,0,1,1.053648068669528,192,0,1.8035714285714288,202.24533027522932,20,8,8,0,0,0,4,1,52,20
22382,911,807,10,18,9,1,2014,12,13,0,5,2.589622641509434,183,1,2.688775510204082,201.656591160221,83,7,2,0,2,5,15,2,91,27
22383,911,818,5,12,7,1,2014,12,13,0,1,1.053648068669528,192,0,0.8793103448275862,196.4842068965517,28,0,0,0,0,0,0,0,24,24
22384,911,825,1,7,15,1,2014,12,13,1,28,4.759803921568627,350,1,1.175324675324675,203.97562416107385,28,6,3,0,9,4,15,2,62,22
22385,911,13,3,9,3,1,2014,12,13,1,4,1.7377450980392155,218,0,5.278688524590164,199.77251123595505,126,0,0,0,0,0,1,7,123,33
22386,911,16,15,14,2,1,2014,12,13,0,3,1.0225988700564972,118,0,1.108108108108108,197.7054761904762,35,0,0,0,0,0,14,1,36,31
22387,911,821,15,20,12,1,2014,12,13,0,3,1.0225988700564972,118,0,0.1016949152542373,196.3511186440678,13,0,0,0,0,0,4,1,17,23
22388,911,820,206,19,17,11,2014,12,13,0,0,0.018348623853211,6,0,0.0,193.59797058823528,4,0,0,0,0,0,0,0,3,23
22389,911,828,207,22,19,11,2014,12,13,0,0,0.0,9,0,0.1855670103092783,197.00060416666668,12,0,0,0,0,0,0,0,17,24
22390,911,824,206,16,20,6,2014,12,13,0,0,0.018348623853211,6,0,0.0588235294117647,192.919125,3,0,0,0,0,0,0,0,2,25
22391,911,1,131,2,10,31,2014,12,13,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,29
22392,911,154,208,15,18,31,2014,12,13,0,5,4.584415584415584,72,0,2.160220994475138,200.75933532934127,51,5,6,0,0,0,4,1,70,28
22393,911,813,208,17,0,26,2014,12,13,0,5,4.584415584415584,72,0,0.7916666666666666,195.08747126436785,32,0,0,0,0,0,0,0,34,29
22394,911,827,207,21,0,131,2014,12,13,0,0,0.0,9,0,0.0,0.0,0,0,0,0,0,0,0,0,1,33
22395,912,1,131,1,1,1,2014,13,14,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,29
22396,912,3,131,2,2,1,2014,13,14,1,94,12.952952029520295,468,0,9.18421052631579,199.97891616766472,132,0,0,0,0,0,1,19,136,29
22397,912,13,3,4,3,1,2014,13,14,1,4,1.7377450980392155,218,0,5.278688524590164,199.77251123595505,126,0,0,0,0,0,1,7,123,33
22398,912,822,3,3,5,1,2014,13,14,1,4,1.7377450980392155,218,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,25
22399,912,817,9,9,6,1,2014,13,14,1,92,11.009803921568627,520,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,25
22400,912,20,9,8,10,1,2014,13,14,1,92,11.009803921568627,520,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,27
22401,912,815,10,10,8,1,2014,13,14,0,5,2.589622641509434,183,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,24
22402,912,18,1,6,11,1,2014,13,14,1,28,4.759803921568627,350,0,5.848837209302325,197.86771084337343,108,0,0,0,0,0,1,8,110,34
22403,912,8,6,11,7,1,2014,13,14,1,54,9.058006535947712,508,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,35
22404,912,825,1,5,12,1,2014,13,14,1,28,4.759803921568627,350,1,1.175324675324675,203.97562416107385,28,6,3,0,9,4,15,2,62,22
22405,912,826,5,21,4,1,2014,13,14,0,1,1.053648068669528,192,0,1.8035714285714288,202.24533027522932,20,8,8,0,0,0,4,1,52,20
22406,912,807,10,13,13,1,2014,13,14,0,5,2.589622641509434,183,1,2.688775510204082,201.656591160221,83,7,2,0,2,5,15,2,91,27
22407,912,818,5,12,9,1,2014,13,14,0,1,1.053648068669528,192,0,0.8793103448275862,196.4842068965517,28,0,0,0,0,0,0,0,24,24
22408,912,813,208,16,17,11,2014,13,14,0,5,4.584415584415584,72,0,0.7916666666666666,195.08747126436785,32,0,0,0,0,0,0,0,34,29
22409,912,16,15,14,14,11,2014,13,14,0,3,1.0225988700564972,118,0,1.108108108108108,197.7054761904762,35,0,0,0,0,0,14,1,36,31
22410,912,154,208,17,18,11,2014,13,14,0,5,4.584415584415584,72,0,2.160220994475138,200.75933532934127,51,5,6,0,0,0,4,1,70,28
22411,912,155,207,18,21,11,2014,13,14,0,0,0.0,9,0,1.644736842105263,195.628,31,0,0,0,0,0,17,1,35,28
22412,912,824,206,19,20,11,2014,13,14,0,0,0.018348623853211,6,0,0.0588235294117647,192.919125,3,0,0,0,0,0,0,0,2,25
22413,912,821,15,15,15,12,2014,13,14,0,3,1.0225988700564972,118,0,0.1016949152542373,196.3511186440678,13,0,0,0,0,0,4,1,17,23
22414,912,828,207,22,19,12,2014,13,14,0,0,0.0,9,0,0.1855670103092783,197.00060416666668,12,0,0,0,0,0,0,0,17,24
22415,912,4,6,7,16,5,2014,13,14,1,54,9.058006535947712,508,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,33
22416,912,820,206,20,22,3,2014,13,14,0,0,0.018348623853211,6,0,0.0,193.59797058823528,4,0,0,0,0,0,0,0,3,23
22417,913,1,131,1,1,1,2014,14,15,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,29
22418,913,20,9,4,8,1,2014,14,15,1,92,11.009803921568627,520,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,27
22419,913,817,9,3,9,1,2014,14,15,1,92,11.009803921568627,520,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,25
22420,913,4,6,5,6,1,2014,14,15,1,54,9.058006535947712,508,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,33
22421,913,13,3,6,13,1,2014,14,15,1,4,1.7377450980392155,218,0,5.278688524590164,199.77251123595505,126,0,0,0,0,0,1,7,123,33
22422,913,818,5,12,4,1,2014,14,15,0,1,1.053648068669528,192,0,0.8793103448275862,196.4842068965517,28,0,0,0,0,0,0,0,24,24
22423,913,815,10,15,5,1,2014,14,15,0,5,2.589622641509434,183,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,24
22424,913,8,6,7,11,1,2014,14,15,1,54,9.058006535947712,508,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,35
22425,913,807,10,13,10,1,2014,14,15,0,5,2.589622641509434,183,1,2.688775510204082,201.656591160221,83,7,2,0,2,5,15,2,91,27
22426,913,825,1,9,2,1,2014,14,15,1,28,4.759803921568627,350,1,1.175324675324675,203.97562416107385,28,6,3,0,9,4,15,2,62,22
22427,913,822,3,8,7,1,2014,14,15,1,4,1.7377450980392155,218,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,25
22428,913,813,208,18,12,1,2014,14,15,0,5,4.584415584415584,72,0,0.7916666666666666,195.08747126436785,32,0,0,0,0,0,0,0,34,29
22429,913,154,208,16,15,1,2014,14,15,0,5,4.584415584415584,72,0,2.160220994475138,200.75933532934127,51,5,6,0,0,0,4,1,70,28
22430,913,826,5,10,3,1,2014,14,15,0,1,1.053648068669528,192,0,1.8035714285714288,202.24533027522932,20,8,8,0,0,0,4,1,52,20
22431,913,828,207,22,19,1,2014,14,15,0,0,0.0,9,0,0.1855670103092783,197.00060416666668,12,0,0,0,0,0,0,0,17,24
22432,913,824,206,19,14,1,2014,14,15,0,0,0.018348623853211,6,0,0.0588235294117647,192.919125,3,0,0,0,0,0,0,0,2,25
22433,913,820,206,21,17,11,2014,14,15,0,0,0.018348623853211,6,0,0.0,193.59797058823528,4,0,0,0,0,0,0,0,3,23
22434,913,18,1,11,16,31,2014,14,15,1,28,4.759803921568627,350,0,5.848837209302325,197.86771084337343,108,0,0,0,0,0,1,8,110,34
22435,913,16,15,17,18,34,2014,14,15,0,3,1.0225988700564972,118,0,1.108108108108108,197.7054761904762,35,0,0,0,0,0,14,1,36,31
22436,913,821,15,14,20,10,2014,14,15,0,3,1.0225988700564972,118,0,0.1016949152542373,196.3511186440678,13,0,0,0,0,0,4,1,17,23
22437,913,3,131,2,21,10,2014,14,15,1,94,12.952952029520295,468,0,9.18421052631579,199.97891616766472,132,0,0,0,0,0,1,19,136,29
22438,913,155,207,20,0,131,2014,14,15,0,0,0.0,9,0,1.644736842105263,195.628,31,0,0,0,0,0,17,1,35,28
22439,914,1,131,2,1,1,2014,15,22,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,29
22440,914,3,131,1,6,1,2014,15,22,1,94,12.952952029520295,468,0,9.18421052631579,199.97891616766472,132,0,0,0,0,0,1,19,136,29
22441,914,20,9,9,3,1,2014,15,22,1,92,11.009803921568627,520,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,27
22442,914,817,9,6,4,1,2014,15,22,1,92,11.009803921568627,520,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,25
22443,914,18,1,8,2,1,2014,15,22,1,28,4.759803921568627,350,0,5.848837209302325,197.86771084337343,108,0,0,0,0,0,1,8,110,34
22444,914,822,3,3,13,1,2014,15,22,1,4,1.7377450980392155,218,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,25
22445,914,13,3,4,8,1,2014,15,22,1,4,1.7377450980392155,218,0,5.278688524590164,199.77251123595505,126,0,0,0,0,0,1,7,123,33
22446,914,807,10,13,7,1,2014,15,22,0,5,2.589622641509434,183,1,2.688775510204082,201.656591160221,83,7,2,0,2,5,15,2,91,27
22447,914,818,5,20,11,1,2014,15,22,0,1,1.053648068669528,192,0,0.8793103448275862,196.4842068965517,28,0,0,0,0,0,0,0,24,24
22448,914,815,10,11,10,11,2014,15,22,0,5,2.589622641509434,183,1,5.465863453815261,204.87040833333333,81,8,10,17,19,11,6,11,157,24
22449,914,826,5,12,12,11,2014,15,22,0,1,1.053648068669528,192,0,1.8035714285714288,202.24533027522932,20,8,8,0,0,0,4,1,52,20
22450,914,8,6,10,5,11,2014,15,22,1,54,9.058006535947712,508,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,35
22451,914,821,15,15,17,11,2014,15,22,0,3,1.0225988700564972,118,0,0.1016949152542373,196.3511186440678,13,0,0,0,0,0,4,1,17,23
22452,914,825,1,7,9,11,2014,15,22,1,28,4.759803921568627,350,1,1.175324675324675,203.97562416107385,28,6,3,0,9,4,15,2,62,22
22453,914,154,208,16,16,11,2014,15,22,0,5,4.584415584415584,72,0,2.160220994475138,200.75933532934127,51,5,6,0,0,0,4,1,70,28
22454,914,813,208,22,15,11,2014,15,22,0,5,4.584415584415584,72,0,0.7916666666666666,195.08747126436785,32,0,0,0,0,0,0,0,34,29
22455,914,828,207,17,14,11,2014,15,22,0,0,0.0,9,0,0.1855670103092783,197.00060416666668,12,0,0,0,0,0,0,0,17,24
22456,914,820,206,21,21,11,2014,15,22,0,0,0.018348623853211,6,0,0.0,193.59797058823528,4,0,0,0,0,0,0,0,3,23
22457,914,155,207,19,18,11,2014,15,22,0,0,0.0,9,0,1.644736842105263,195.628,31,0,0,0,0,0,17,1,35,28
22458,914,824,206,18,20,3,2014,15,22,0,0,0.018348623853211,6,0,0.0588235294117647,192.919125,3,0,0,0,0,0,0,0,2,25
22459,914,16,15,14,19,3,2014,15,22,0,3,1.0225988700564972,118,0,1.108108108108108,197.7054761904762,35,0,0,0,0,0,14,1,36,31
22460,914,4,6,5,0,40,2014,15,22,1,54,9.058006535947712,508,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,33
22461,915,1,131,1,3,1,2014,16,71,1,94,12.952952029520295,468,1,14.529508196721313,205.60281270903008,179,21,16,21,19,12,14,61,276,29
22462,915,3,131,2,2,1,2014,16,71,1,94,12.952952029520295,468,0,9.18421052631579,199.97891616766472,132,0,0,0,0,0,1,19,136,29
22463,915,822,3,3,1,1,2014,16,71,1,4,1.7377450980392155,218,1,8.370892018779342,206.17181818181817,89,18,15,17,11,6,71,19,151,25
22464,915,18,1,4,4,1,2014,16,71,1,28,4.759803921568627,350,0,5.848837209302325,197.86771084337343,108,0,0,0,0,0,1,8,110,34
22465,915,825,1,11,14,1,2014,16,71,1,28,4.759803921568627,350,1,1.175324675324675,203.97562416107385,28,6,3,0,9,4,15,2,62,22
22466,915,4,6,7,6,1,2014,16,71,1,54,9.058006535947712,508,1,6.464150943396226,202.5206679841897,131,0,0,11,12,12,9,12,183,33
22467,915,817,9,6,13,1,2014,16,71,1,92,11.009803921568627,520,0,5.585470085470085,204.106192139738,93,8,12,13,14,1,1,16,128,25
22468,915,20,9,10,8,1,2014,16,71,1,92,11.009803921568627,520,0,10.58904109589041,204.56381494661923,180,16,9,6,13,0,69,38,236,27
22469,915,8,6,8,11,1,2014,16,71,1,54,9.058006535947712,508,0,6.160869565217391,204.48754054054052,133,6,6,5,0,0,1,21,163,35
